ID,Año del hecho,Sexo de la victima,Grupo de edad de la victima,Mes del hecho,Dia del hecho,Departamento del hecho DANE,Municipio del hecho DANE,Lesion fatal de causa externa,Estado
17446,2018,Hombre,(55 a 59),Agosto,Martes,Sucre,Corozal,Violenta - Muertes en accidentes de transporte,Datos definitivos
17447,2018,Hombre,(25 a 29),Septiembre,Domingo,Sucre,Corozal,Violenta - Muertes en accidentes de transporte,Datos definitivos
17448,2018,Hombre,(50 a 54),Agosto,Jueves,Sucre,Majagual,Violenta - Muertes en accidentes de transporte,Datos definitivos
17449,2018,Hombre,(25 a 29),Septiembre,Domingo,Sucre,Sincelejo,Violenta - Muertes en accidentes de transporte,Datos definitivos
17450,2018,Hombre,(30 a 34),Septiembre,Lunes,Sucre,El Roble,Violenta - Muertes en accidentes de transporte,Datos definitivos
17451,2018,Hombre,(35 a 39),Septiembre,Jueves,Sucre,Sincelejo,Violenta - Muertes en accidentes de transporte,Datos definitivos
17452,2018,Mujer,(30 a 34),Septiembre,Jueves,Sucre,Sincelejo,Violenta - Muertes en accidentes de transporte,Datos definitivos
17453,2018,Hombre,(75 a 79),Septiembre,Viernes,Sucre,Ovejas,Violenta - Muertes en accidentes de transporte,Datos definitivos
17454,2018,Mujer,(05 a 09),Septiembre,Sábado,Bolívar,Magangué,Violenta - Muertes en accidentes de transporte,Datos definitivos
17455,2018,Hombre,(30 a 34),Septiembre,Sábado,Sucre,Galeras,Violenta - Muertes en accidentes de transporte,Datos definitivos
17456,2018,Hombre,(40 a 44),Septiembre,Lunes,Sucre,Guaranda,Violenta - Muertes en accidentes de transporte,Datos definitivos
17457,2018,Mujer,(15 a 17),Octubre,Lunes,Sucre,San Onofre,Violenta - Muertes en accidentes de transporte,Datos definitivos
17458,2018,Hombre,(25 a 29),Octubre,Lunes,Sucre,Sampués,Violenta - Muertes en accidentes de transporte,Datos definitivos
17459,2018,Hombre,(45 a 49),Septiembre,Sábado,Sucre,Sincelejo,Violenta - Muertes en accidentes de transporte,Datos definitivos
17460,2018,Mujer,(50 a 54),Octubre,Sábado,Sucre,Corozal,Violenta - Muertes en accidentes de transporte,Datos definitivos
17461,2018,Hombre,(45 a 49),Octubre,Domingo,Sucre,San Pedro,Violenta - Muertes en accidentes de transporte,Datos definitivos
17462,2018,Hombre,(65 a 69),Octubre,Martes,Sucre,Corozal,Violenta - Muertes en accidentes de transporte,Datos definitivos
17463,2018,Hombre,(35 a 39),Septiembre,Sábado,Sucre,Sampués,Violenta - Muertes en accidentes de transporte,Datos definitivos
17464,2018,Mujer,(15 a 17),Noviembre,Viernes,Sucre,Sincelejo,Violenta - Muertes en accidentes de transporte,Datos definitivos
17465,2018,Mujer,(20 a 24),Noviembre,Viernes,Sucre,Sincelejo,Violenta - Muertes en accidentes de transporte,Datos definitivos
17466,2018,Mujer,(70 a 74),Noviembre,Viernes,Sucre,Sincelejo,Violenta - Muertes en accidentes de transporte,Datos definitivos
17467,2018,Hombre,(25 a 29),Noviembre,Domingo,Sucre,Coveñas,Violenta - Muertes en accidentes de transporte,Datos definitivos
17468,2018,Hombre,(80 y más),Noviembre,Domingo,Córdoba,Chinú,Violenta - Muertes en accidentes de transporte,Datos definitivos
17469,2018,Hombre,(60 a 64),Noviembre,Jueves,Sucre,Los Palmitos,Violenta - Muertes en accidentes de transporte,Datos definitivos
17470,2018,Hombre,(75 a 79),Noviembre,Domingo,Sucre,Sincelejo,Violenta - Muertes en accidentes de transporte,Datos definitivos
17471,2018,Mujer,(70 a 74),Diciembre,Sábado,Sucre,Corozal,Violenta - Muertes en accidentes de transporte,Datos definitivos
17472,2018,Hombre,(40 a 44),Diciembre,Lunes,Sucre,Sincelejo,Violenta - Muertes en accidentes de transporte,Datos definitivos
17473,2018,Hombre,(70 a 74),Diciembre,Domingo,Sucre,Sincelejo,Violenta - Muertes en accidentes de transporte,Datos definitivos
17474,2018,Mujer,(80 y más),Diciembre,Martes,Sucre,Sincelejo,Violenta - Muertes en accidentes de transporte,Datos definitivos
17475,2018,Hombre,(55 a 59),Diciembre,Sábado,Sucre,Sincelejo,Violenta - Muertes en accidentes de transporte,Datos definitivos
17476,2018,Hombre,(70 a 74),Diciembre,Lunes,Bolívar,Magangué,Violenta - Muertes en accidentes de transporte,Datos definitivos
17477,2018,Hombre,(70 a 74),Diciembre,Domingo,Sucre,Corozal,Violenta - Muertes en accidentes de transporte,Datos definitivos
17478,2018,Hombre,(18 a 19),Diciembre,Domingo,Sucre,Sincelejo,Violenta - Muertes en accidentes de transporte,Datos definitivos
17479,2018,Mujer,(60 a 64),Septiembre,Sábado,Sucre,Corozal,Violenta - Muertes en accidentes de transporte,Datos definitivos
17480,2018,Hombre,(50 a 54),Diciembre,Lunes,Sucre,Los Palmitos,Violenta - Muertes en accidentes de transporte,Datos definitivos
17481,2018,Hombre,(35 a 39),Diciembre,Martes,Sucre,Sampués,Violenta - Muertes en accidentes de transporte,Datos definitivos
17482,2018,Mujer,(30 a 34),Diciembre,Domingo,Córdoba,Sahagún,Violenta - Muertes en accidentes de transporte,Datos definitivos
17483,2018,Hombre,(40 a 44),Diciembre,Domingo,Córdoba,Chinú,Violenta - Muertes en accidentes de transporte,Datos definitivos
17484,2018,Hombre,(40 a 44),Diciembre,Martes,Sucre,San Luis de Sincé,Violenta - Muertes en accidentes de transporte,Datos definitivos
17485,2018,Hombre,(25 a 29),Julio,Sábado,Sucre,Sincelejo,Violenta - Muertes en accidentes de transporte,Datos definitivos
17486,2018,Hombre,(25 a 29),Julio,Miércoles,Sucre,Santiago de Tolú,Violenta - Muertes en accidentes de transporte,Datos definitivos
17487,2018,Hombre,(30 a 34),Septiembre,Lunes,Sucre,Santiago de Tolú,Violenta - Muertes en accidentes de transporte,Datos definitivos
17488,2018,Hombre,(25 a 29),Noviembre,Domingo,Sucre,Tolú Viejo,Violenta - Muertes en accidentes de transporte,Datos definitivos
17489,2018,Hombre,(20 a 24),Diciembre,Miércoles,Sucre,Santiago de Tolú,Violenta - Muertes en accidentes de transporte,Datos definitivos
17490,2018,Hombre,(30 a 34),Noviembre,Domingo,Caldas,Aguadas,Violenta - Muertes en accidentes de transporte,Datos definitivos
17491,2018,Mujer,(20 a 24),Agosto,Domingo,Caldas,Pácora,Violenta - Muertes en accidentes de transporte,Datos definitivos
17492,2018,Hombre,(55 a 59),Febrero,Martes,Risaralda,Guática,Violenta - Muertes en accidentes de transporte,Datos definitivos
17493,2018,Hombre,(25 a 29),Marzo,Domingo,Caldas,Anserma,Violenta - Muertes en accidentes de transporte,Datos definitivos
17494,2018,Hombre,(20 a 24),Marzo,Sábado,Caldas,Risaralda,Violenta - Muertes en accidentes de transporte,Datos definitivos
17495,2018,Hombre,(18 a 19),Mayo,Sábado,Caldas,Anserma,Violenta - Muertes en accidentes de transporte,Datos definitivos
17496,2018,Hombre,(20 a 24),Mayo,Sábado,Caldas,Anserma,Violenta - Muertes en accidentes de transporte,Datos definitivos
17497,2018,Hombre,(30 a 34),Agosto,Jueves,Risaralda,Quinchía,Violenta - Muertes en accidentes de transporte,Datos definitivos
17498,2018,Hombre,(60 a 64),Febrero,Miércoles,Caldas,Chinchiná,Violenta - Muertes en accidentes de transporte,Datos definitivos
17499,2018,Hombre,(20 a 24),Mayo,Sábado,Caldas,Chinchiná,Violenta - Muertes en accidentes de transporte,Datos definitivos
17500,2018,Hombre,(15 a 17),Julio,Viernes,Caldas,Palestina,Violenta - Muertes en accidentes de transporte,Datos definitivos
17501,2018,Hombre,(15 a 17),Julio,Viernes,Caldas,Palestina,Violenta - Muertes en accidentes de transporte,Datos definitivos
17502,2018,Hombre,(80 y más),Septiembre,Lunes,Caldas,Chinchiná,Violenta - Muertes en accidentes de transporte,Datos definitivos
17503,2018,Mujer,(20 a 24),Diciembre,Domingo,Caldas,Chinchiná,Violenta - Muertes en accidentes de transporte,Datos definitivos
17504,2018,Hombre,(15 a 17),Diciembre,Sábado,Caldas,Chinchiná,Violenta - Muertes en accidentes de transporte,Datos definitivos
17505,2018,Mujer,(80 y más),Enero,Lunes,Caldas,La Dorada,Violenta - Muertes en accidentes de transporte,Datos definitivos
17506,2018,Hombre,(80 y más),Enero,Domingo,Caldas,La Dorada,Violenta - Muertes en accidentes de transporte,Datos definitivos
17507,2018,Mujer,(60 a 64),Enero,Miércoles,Caldas,La Dorada,Violenta - Muertes en accidentes de transporte,Datos definitivos
17508,2018,Hombre,(50 a 54),Marzo,Lunes,Caldas,La Dorada,Violenta - Muertes en accidentes de transporte,Datos definitivos
17509,2018,Hombre,(20 a 24),Marzo,Miércoles,Cundinamarca,Puerto Salgar,Violenta - Muertes en accidentes de transporte,Datos definitivos
17510,2018,Mujer,(20 a 24),Enero,Domingo,Caldas,La Dorada,Violenta - Muertes en accidentes de transporte,Datos definitivos
17511,2018,Hombre,(50 a 54),Junio,Lunes,Cundinamarca,Puerto Salgar,Violenta - Muertes en accidentes de transporte,Datos definitivos
17512,2018,Hombre,(40 a 44),Agosto,Lunes,Caldas,La Dorada,Violenta - Muertes en accidentes de transporte,Datos definitivos
17513,2018,Hombre,(18 a 19),Agosto,Jueves,Caldas,La Dorada,Violenta - Muertes en accidentes de transporte,Datos definitivos
17514,2018,Hombre,(35 a 39),Agosto,Miércoles,Caldas,La Dorada,Violenta - Muertes en accidentes de transporte,Datos definitivos
17515,2018,Hombre,(40 a 44),Agosto,Jueves,Caldas,La Dorada,Violenta - Muertes en accidentes de transporte,Datos definitivos
17516,2018,Hombre,(40 a 44),Agosto,Lunes,Caldas,La Dorada,Violenta - Muertes en accidentes de transporte,Datos definitivos
17517,2018,Hombre,(30 a 34),Agosto,Lunes,Caldas,La Dorada,Violenta - Muertes en accidentes de transporte,Datos definitivos
17518,2018,Hombre,(35 a 39),Septiembre,Lunes,Cundinamarca,Puerto Salgar,Violenta - Muertes en accidentes de transporte,Datos definitivos
17519,2018,Hombre,(70 a 74),Diciembre,Domingo,Caldas,La Dorada,Violenta - Muertes en accidentes de transporte,Datos definitivos
17520,2018,Hombre,(20 a 24),Enero,Sábado,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17521,2018,Hombre,(35 a 39),Enero,Sábado,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17522,2018,Hombre,(80 y más),Enero,Jueves,Caldas,Chinchiná,Violenta - Muertes en accidentes de transporte,Datos definitivos
17523,2018,Hombre,(60 a 64),Enero,Sábado,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17524,2018,Hombre,(80 y más),Enero,Jueves,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17525,2018,Hombre,(65 a 69),Enero,Viernes,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17526,2018,Hombre,(65 a 69),Febrero,Martes,Caldas,Filadelfia,Violenta - Muertes en accidentes de transporte,Datos definitivos
17527,2018,Hombre,(30 a 34),Febrero,Jueves,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17528,2018,Hombre,(65 a 69),Febrero,Jueves,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17529,2018,Hombre,(30 a 34),Febrero,Lunes,Tolima,Herveo,Violenta - Muertes en accidentes de transporte,Datos definitivos
17530,2018,Hombre,(80 y más),Febrero,Martes,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17531,2018,Hombre,(40 a 44),Febrero,Sábado,Caldas,Supía,Violenta - Muertes en accidentes de transporte,Datos definitivos
17532,2018,Hombre,(75 a 79),Febrero,Lunes,Caldas,Chinchiná,Violenta - Muertes en accidentes de transporte,Datos definitivos
17533,2018,Hombre,(70 a 74),Marzo,Jueves,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17534,2018,Mujer,(18 a 19),Marzo,Sábado,Caldas,Anserma,Violenta - Muertes en accidentes de transporte,Datos definitivos
17535,2018,Hombre,(18 a 19),Marzo,Miércoles,Caldas,Villamaría,Violenta - Muertes en accidentes de transporte,Datos definitivos
17536,2018,Mujer,(40 a 44),Febrero,Jueves,Caldas,Supía,Violenta - Muertes en accidentes de transporte,Datos definitivos
17537,2018,Hombre,(75 a 79),Marzo,Lunes,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17538,2018,Hombre,(80 y más),Enero,Lunes,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17539,2018,Hombre,(18 a 19),Abril,Lunes,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17540,2018,Hombre,(30 a 34),Abril,Martes,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17541,2018,Mujer,(25 a 29),Abril,Miércoles,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17542,2018,Mujer,(25 a 29),Abril,Miércoles,Caldas,Supía,Violenta - Muertes en accidentes de transporte,Datos definitivos
17543,2018,Mujer,(80 y más),Abril,Domingo,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17544,2018,Hombre,(30 a 34),Abril,Miércoles,Caldas,Supía,Violenta - Muertes en accidentes de transporte,Datos definitivos
17545,2018,Mujer,(18 a 19),Abril,Domingo,Caldas,Neira,Violenta - Muertes en accidentes de transporte,Datos definitivos
17546,2018,Hombre,(20 a 24),Abril,Domingo,Caldas,Neira,Violenta - Muertes en accidentes de transporte,Datos definitivos
17547,2018,Hombre,(80 y más),Abril,Jueves,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17548,2018,Hombre,(50 a 54),Mayo,Jueves,Caldas,Riosucio,Violenta - Muertes en accidentes de transporte,Datos definitivos
17549,2018,Hombre,(60 a 64),Mayo,Martes,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17550,2018,Hombre,(60 a 64),Mayo,Martes,Caldas,Palestina,Violenta - Muertes en accidentes de transporte,Datos definitivos
17551,2018,Hombre,(20 a 24),Marzo,Lunes,Quindío,Armenia,Violenta - Muertes en accidentes de transporte,Datos definitivos
17552,2018,Hombre,(25 a 29),Junio,Sábado,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17553,2018,Hombre,(35 a 39),Junio,Sábado,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17554,2018,Mujer,(20 a 24),Junio,Viernes,Caldas,Marquetalia,Violenta - Muertes en accidentes de transporte,Datos definitivos
17555,2018,Hombre,(65 a 69),Junio,Martes,Risaralda,Quinchía,Violenta - Muertes en accidentes de transporte,Datos definitivos
17556,2018,Hombre,(55 a 59),Junio,Domingo,Caldas,Riosucio,Violenta - Muertes en accidentes de transporte,Datos definitivos
17557,2018,Hombre,(20 a 24),Junio,Domingo,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17558,2018,Hombre,(20 a 24),Abril,Domingo,Caldas,Villamaría,Violenta - Muertes en accidentes de transporte,Datos definitivos
17559,2018,Hombre,(55 a 59),Julio,Lunes,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17560,2018,Hombre,(15 a 17),Julio,Domingo,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17561,2018,Hombre,(15 a 17),Julio,Lunes,Tolima,Herveo,Violenta - Muertes en accidentes de transporte,Datos definitivos
17562,2018,Hombre,(25 a 29),Julio,Sábado,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17563,2018,Hombre,(30 a 34),Julio,Domingo,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17564,2018,Mujer,(20 a 24),Julio,Domingo,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17565,2018,Hombre,(65 a 69),Julio,Lunes,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17566,2018,Hombre,(25 a 29),Julio,Martes,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17567,2018,Mujer,(40 a 44),Agosto,Lunes,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17568,2018,Hombre,(40 a 44),Junio,Lunes,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17569,2018,Hombre,(20 a 24),Agosto,Jueves,Caldas,Supía,Violenta - Muertes en accidentes de transporte,Datos definitivos
17570,2018,Hombre,(30 a 34),Agosto,Sábado,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17571,2018,Hombre,(20 a 24),Agosto,Lunes,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17572,2018,Hombre,(60 a 64),Agosto,Jueves,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17573,2018,Hombre,(30 a 34),Septiembre,Sábado,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17574,2018,Hombre,(45 a 49),Agosto,Viernes,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17575,2018,Hombre,(80 y más),Agosto,Viernes,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17576,2018,Mujer,(10 a 14),Septiembre,Jueves,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17577,2018,Mujer,(35 a 39),Septiembre,Domingo,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17578,2018,Hombre,(20 a 24),Septiembre,Sábado,Caldas,Riosucio,Violenta - Muertes en accidentes de transporte,Datos definitivos
17579,2018,Mujer,(60 a 64),Septiembre,Lunes,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17580,2018,Hombre,(75 a 79),Septiembre,Domingo,Caldas,Supía,Violenta - Muertes en accidentes de transporte,Datos definitivos
17581,2018,Hombre,(15 a 17),Septiembre,Domingo,Caldas,Filadelfia,Violenta - Muertes en accidentes de transporte,Datos definitivos
17582,2018,Hombre,(55 a 59),Septiembre,Lunes,Tolima,Herveo,Violenta - Muertes en accidentes de transporte,Datos definitivos
17583,2018,Hombre,(25 a 29),Septiembre,Domingo,Caldas,Marquetalia,Violenta - Muertes en accidentes de transporte,Datos definitivos
17584,2018,Hombre,(55 a 59),Septiembre,Viernes,Caldas,Riosucio,Violenta - Muertes en accidentes de transporte,Datos definitivos
17585,2018,Mujer,(15 a 17),Septiembre,Sábado,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17586,2018,Hombre,(55 a 59),Octubre,Jueves,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17587,2018,Mujer,(65 a 69),Septiembre,Domingo,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17588,2018,Hombre,(80 y más),Octubre,Viernes,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17589,2018,Hombre,(20 a 24),Noviembre,Martes,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17590,2018,Mujer,(70 a 74),Noviembre,Miércoles,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17591,2018,Hombre,(30 a 34),Noviembre,Viernes,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17592,2018,Mujer,(60 a 64),Noviembre,Lunes,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17593,2018,Hombre,(35 a 39),Noviembre,Martes,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
17594,2018,Hombre,(55 a 59),Diciembre,Domingo,Caldas,Manizales,Violenta - Muertes en accidentes de transporte,Datos definitivos
